hospital_name,address,LocName,fX,fY,assigned_cases,refused_attempts,refused_cases,total_demand,refusal_rate_raw,refusal_rate_bayes,accepted_weighted,refused_weighted,severity_pressure,demand_norm,size_penalty,stress_score,stress_score_scaled
佐藤ひでつぐ整形外科クリニック（長町八,〒982-0011 宮城県仙台市太白区長町８丁目１−１,宮城県/仙台市/太白区/長町/八丁目/１番,140.87933,38.23368,11,14,14,25,0.56,0.5428571428571428,14,19,0.5757575757575758,0.3491008432030601,1.0,0.4892385206059262,0.5720693409119539
佐藤内科クリニック（蒲町,〒984-0037 宮城県仙台市若林区蒲町２７−２１,宮城県/仙台市/若林区/蒲町/２７番,140.92825,38.24433,6,2,2,8,0.25,0.3888888888888889,12,4,0.25,0.23542978045713886,0.8,0.2331516451589407,0.20682754168902634
佐藤内科・外科クリニック（柳生四,〒981-1106 宮城県仙台市太白区柳生４丁目１４−３,,,,1,0,0,1,0.0,0.45454545454545453,1,0,0.0,0.07426982668360246,0.5,0.08813588020484282,0.0
佐藤玄徳内科クリニック（本町一,〒980-0014 宮城県仙台市青葉区本町１丁目１３−３２ オーロラビル １Ｆ,宮城県/仙台市/青葉区/本町/一丁目/１３番,140.8788,38.26728,1,1,1,2,0.5,0.5,1,2,0.6666666666666666,0.1177148902285694,0.5,0.21406359281587264,0.17960336407635175
佐藤病院（上杉二,〒980-0011 宮城県仙台市青葉区上杉２丁目３−１７,宮城県/仙台市/青葉区/上杉/二丁目/３番,140.86964,38.27292,194,284,280,478,0.5907172995780591,0.5888429752066116,331,424,0.56158940397351,0.6612897614941005,1.0,0.6039073802247407,0.735614858537231
佐藤茂内科医院（中山八,〒981-0952 宮城県仙台市青葉区中山８丁目２３−２,宮城県/仙台市/青葉区/中山/八丁目/２３番,140.8318,38.29834,0,1,1,1,1.0,0.5454545454545454,0,2,1.0,0.07426982668360246,0.5,0.26995406202302463,0.25931668595980684
修楽会宮城島整形外科（西中田四,〒981-1105 宮城県仙台市太白区西中田４丁目１４−２０,宮城県/仙台市/太白区/西中田/四丁目/１４番,140.8813,38.19502,1,0,0,1,0.0,0.45454545454545453,1,0,0.0,0.07426982668360246,0.5,0.08813588020484282,0.0
光ヶ丘スペルマン病院（東仙台六,〒983-0833 宮城県仙台市宮城野区東仙台６丁目７−１,宮城県/仙台市/宮城野区/東仙台/六丁目/７番,140.91119,38.27923,74,70,69,144,0.4825174825174825,0.48366013071895425,159,141,0.47,0.533250603719431,1.0,0.4956369114794617,0.5811949932543578
八乙女レディースクリニック（上谷刈一,〒981-3121 宮城県仙台市泉区上谷刈１丁目７−３３,宮城県/仙台市/泉区/上谷刈/一丁目/７番,140.87389,38.31633,0,3,2,3,1.0,0.5833333333333334,0,6,1.0,0.14853965336720493,0.5,0.2886454977834231,0.28597519243450115
八乙女駅前内科小児科ＣＬ（八乙女中央一,〒981-3135 宮城県仙台市泉区八乙女中央１丁目３−２６ 八乙女駅前内科小児科クリニック,宮城県/仙台市/泉区/八乙女中央/一丁目/３番,140.88385,38.31226,1,0,0,1,0.0,0.45454545454545453,1,0,0.0,0.07426982668360246,0.5,0.08813588020484282,0.0
八木山すずきクリニック（八木山本町一,〒982-0801 宮城県仙台市太白区八木山本町１丁目２１−１７,宮城県/仙台市/太白区/八木山本町/一丁目/２１番,140.84685,38.24121,0,1,1,1,1.0,0.5454545454545454,0,1,1.0,0.07426982668360246,0.5,0.26995406202302463,0.25931668595980684
八木山内科クリニック（八木山本町一,〒982-0801 宮城県仙台市太白区八木山本町１丁目１３−６ 動物公園前医療モール,宮城県/仙台市/太白区/八木山本町/一丁目/１３番,140.84676,38.24438,1,0,0,1,0.0,0.45454545454545453,1,0,0.0,0.07426982668360246,0.5,0.08813588020484282,0.0
八木山整形外科クリニック（八木山本町一,〒982-0801 宮城県仙台市太白区八木山本町１丁目１３−６ 動物公園前医療モール,宮城県/仙台市/太白区/八木山本町/一丁目/１３番,140.84676,38.24438,3,7,6,10,0.6666666666666666,0.5789473684210527,5,11,0.6875,0.2569313867399664,1.0,0.5077929183870064,0.5985323980960873
公立刈田綜合病院（白石市,〒989-0231 宮城県白石市福岡蔵本下原沖３６,宮城県/白石市/福岡蔵本/下原沖/３６番地,140.60997,38.01176,1,5,5,6,0.8333333333333334,0.625,1,9,0.9,0.20850176350057656,0.8,0.4622671369334871,0.5336016268486735
公立黒川病院（大和町,〒981-3682 宮城県黒川郡大和町吉岡西桧木６０,宮城県/黒川郡/大和町/吉岡/西桧木/６０番地,140.88943,38.4376,11,9,9,20,0.45,0.4666666666666667,24,14,0.3684210526315789,0.326216653729146,1.0,0.3871014576757972,0.42639719521205277
内科漆山医院（木町通一,〒980-0801 宮城県仙台市青葉区木町通１丁目４−２０,宮城県/仙台市/青葉区/木町通/一丁目/４番,140.86282,38.26924,1,0,0,1,0.0,0.45454545454545453,1,0,0.0,0.07426982668360246,0.5,0.08813588020484282,0.0
利府掖済会病院（利府町,〒981-0103 宮城県宮城郡利府町森郷新太子堂５１,宮城県/宮城郡/利府町/森郷/新太子堂/５１番地,140.98802,38.33562,5,8,8,13,0.6153846153846154,0.5652173913043478,10,12,0.5454545454545454,0.282771590184179,1.0,0.4644811756476907,0.5367593813494205
加茂耳鼻咽喉科（上谷刈字赤坂,〒981-3121 宮城県仙台市泉区上谷刈赤坂６−８７,宮城県/仙台市/泉区/上谷刈/赤坂/６番地,140.85283,38.31007,1,2,2,3,0.6666666666666666,0.5384615384615384,1,3,0.75,0.14853965336720493,0.5,0.23950019863812388,0.21588211385775843
加藤内科医院（宮千代一,〒983-0044 宮城県仙台市宮城野区宮千代１丁目２−９,宮城県/仙台市/宮城野区/宮千代/一丁目/２番,140.91077,38.25293,0,1,1,1,1.0,0.5454545454545454,0,1,1.0,0.07426982668360246,0.5,0.26995406202302463,0.25931668595980684
勾当台はやさか内科ＣＬ（国分町三,〒980-0803 宮城県仙台市青葉区国分町３丁目６−１,宮城県/仙台市/青葉区/国分町/三丁目/６番,140.86913,38.26683,0,2,2,2,1.0,0.5833333333333334,0,2,1.0,0.1177148902285694,0.5,0.28350803726031715,0.27864793163044477
北中山クリニック（北中山二,〒981-3215 宮城県仙台市泉区北中山２丁目１−２４,宮城県/仙台市/泉区/北中山/二丁目/１番,140.81807,38.31727,0,2,2,2,1.0,0.5833333333333334,0,3,1.0,0.1177148902285694,0.5,0.28350803726031715,0.27864793163044477
北中山皮膚科（北中山二,〒981-3215 宮城県仙台市泉区北中山２丁目３２−５,宮城県/仙台市/泉区/北中山/二丁目/３２番,140.8163,38.31681,0,1,1,1,1.0,0.5454545454545454,0,1,1.0,0.07426982668360246,0.5,0.26995406202302463,0.25931668595980684
北仙台診療所（通町二,〒981-0915 宮城県仙台市青葉区通町２丁目５−６,宮城県/仙台市/青葉区/通町/二丁目/５番,140.86723,38.27972,1,4,4,5,0.8,0.6,2,4,0.6666666666666666,0.19198471691217187,0.8,0.38897370228769024,0.42906746868639495
北原整形外科（南光台南二,〒981-8002 宮城県仙台市泉区南光台南２丁目１６−２４,宮城県/仙台市/泉区/南光台南/二丁目/１６番,140.90334,38.29473,5,2,2,7,0.2857142857142857,0.4117647058823529,5,2,0.2857142857142857,0.22280948005080736,0.8,0.2454102591059856,0.2243112889766722
北川医院（中央三,〒980-0021 宮城県仙台市青葉区中央３丁目８−２０,宮城県/仙台市/青葉区/中央/三丁目/８番,140.87825,38.2589,1,0,0,1,0.0,0.45454545454545453,1,0,0.0,0.07426982668360246,0.5,0.08813588020484282,0.0
千田内科小児科医院（荒巻神明町,〒981-0965 宮城県仙台市青葉区荒巻神明町１９−９,宮城県/仙台市/青葉区/荒巻神明町/１９番,140.85852,38.28893,0,1,1,1,1.0,0.5454545454545454,0,2,1.0,0.07426982668360246,0.5,0.26995406202302463,0.25931668595980684
千葉クリニック（三条町,〒981-0935 宮城県仙台市青葉区三条町１１−２６,宮城県/仙台市/青葉区/三条町/１１番,140.85287,38.28152,5,4,4,9,0.4444444444444444,0.47368421052631576,7,4,0.36363636363636365,0.24671902386267414,0.8,0.28907722614009435,0.28659094145127895
千葉内科クリニック（栄二,〒983-0011 宮城県仙台市宮城野区栄２丁目２５−７,宮城県/仙台市/宮城野区/栄/二丁目/２５番,140.98184,38.28085,1,1,1,2,0.5,0.5,1,1,0.5,0.1177148902285694,0.5,0.1862858150380949,0.13998553705471467
南中山内科クリニック（南中山三,〒981-3213 宮城県仙台市泉区南中山３丁目１６−４,宮城県/仙台市/泉区/南中山/三丁目/１６番,140.82541,38.30992,1,1,1,2,0.5,0.5,1,2,0.6666666666666666,0.1177148902285694,0.5,0.21406359281587264,0.17960336407635175
南光台やまもと小児科（南光台三,〒981-8003 宮城県仙台市泉区南光台３丁目１７−２３,宮城県/仙台市/泉区/南光台/三丁目/１７番,140.89265,38.29557,3,2,2,5,0.4,0.4666666666666667,3,2,0.4,0.19198471691217187,0.8,0.2823070356210236,0.27693501292330835
南吉成しまむら整形外科（南吉成三,〒989-3204 宮城県仙台市青葉区南吉成３丁目１−２３ メディカルスクエア 2F,宮城県/仙台市/青葉区/南吉成/三丁目/１番,140.81645,38.28615,0,3,3,3,1.0,0.6153846153846154,0,3,1.0,0.14853965336720493,0.5,0.2939873781253034,0.2935940053232775
南吉成クリニック（南吉成三,〒989-3204 宮城県仙台市青葉区南吉成３丁目９−５,宮城県/仙台市/青葉区/南吉成/三丁目/９番,140.81668,38.28894,0,1,1,1,1.0,0.5454545454545454,0,2,1.0,0.07426982668360246,0.5,0.26995406202302463,0.25931668595980684
南吉成耳鼻咽喉科（南吉成三,〒989-3204 宮城県仙台市青葉区南吉成３丁目１−２３ メディカルスクエア南吉成 2F,宮城県/仙台市/青葉区/南吉成/三丁目/１番,140.81645,38.28615,0,2,2,2,1.0,0.5833333333333334,0,3,1.0,0.1177148902285694,0.5,0.28350803726031715,0.27864793163044477
南大野田こいけクリニック（南大野田,〒982-0015 宮城県仙台市太白区南大野田１０−４,宮城県/仙台市/太白区/南大野田/１０番,140.87184,38.21071,0,3,3,3,1.0,0.6153846153846154,0,3,1.0,0.14853965336720493,0.5,0.2939873781253034,0.2935940053232775
南東北病院（岩沼市,〒989-2427 宮城県岩沼市里の杜１丁目２−５,宮城県/岩沼市/里の杜/一丁目/２番,140.87674,38.1086,69,97,95,166,0.5792682926829268,0.5747126436781609,142,166,0.538961038961039,0.5483864380850194,1.0,0.5540200402414064,0.6644634503201747
卸町えきまえクリニック,〒984-0042 宮城県仙台市若林区大和町４丁目１９−２２ サンデー仙台卸町店 ２階,宮城県/仙台市/若林区/大和町/四丁目/１９番,140.91992,38.25072,2,2,2,4,0.5,0.5,3,3,0.5,0.17244919717907164,0.5,0.19540819952984526,0.15299626288419976
原クリニック（昭和町,〒981-0913 宮城県仙台市青葉区昭和町２−２５,宮城県/仙台市/青葉区/昭和町/２番,140.86922,38.27925,21,20,18,41,0.46153846153846156,0.46938775510204084,21,13,0.38235294117647056,0.4004864804127484,1.0,0.4174090588970866,0.4696231621065817
古川星陵病院（大崎市古川,〒989-6155 宮城県大崎市古川南町３丁目１−３−５,宮城県/大崎市/古川南町/三丁目/１番,140.95398,38.57022,0,3,3,3,1.0,0.6153846153846154,0,7,1.0,0.14853965336720493,0.5,0.2939873781253034,0.2935940053232775
古川民主病院（大崎市古川,〒989-6115 宮城県大崎市古川駅東２丁目１１−１４,宮城県/大崎市/古川駅東/二丁目/１１番,140.97404,38.57326,0,1,1,1,1.0,0.5454545454545454,0,3,1.0,0.07426982668360246,0.5,0.26995406202302463,0.25931668595980684
台原まことクリニック（台原五,〒981-0911 宮城県仙台市青葉区台原５丁目１−５４,宮城県/仙台市/青葉区/台原/五丁目/１番,140.8775,38.28292,0,1,1,1,1.0,0.5454545454545454,0,1,1.0,0.07426982668360246,0.5,0.26995406202302463,0.25931668595980684
台原内科クリニック（台原一,〒981-0911 宮城県仙台市青葉区台原１丁目７−２８,宮城県/仙台市/青葉区/台原/一丁目/７番,140.873,38.2822,8,4,4,12,0.3333333333333333,0.4090909090909091,11,7,0.3888888888888889,0.2748310165194577,1.0,0.35760360483308523,0.3843261252804911
台原整形外科（台原五,〒981-0911 宮城県仙台市青葉区台原５丁目１−１９ 台原整形外科,宮城県/仙台市/青葉区/台原/五丁目/１番,140.8775,38.28292,7,4,4,11,0.36363636363636365,0.42857142857142855,7,7,0.5,0.26625454359577433,1.0,0.39827532405573435,0.44233383020656936
台原駅前耳鼻いんこう科（台原三,〒981-0911 宮城県仙台市青葉区台原３丁目２９−３５,宮城県/仙台市/青葉区/台原/三丁目/２９番,140.87704,38.28802,1,4,4,5,0.8,0.6,1,4,0.8,0.19198471691217187,0.8,0.4245292578432458,0.47977828727409055
台原高柳病院（台原六,〒981-0911 宮城県仙台市青葉区台原６丁目３−３３,宮城県/仙台市/青葉区/台原/六丁目/３番,140.87708,38.28091,14,46,45,60,0.7627118644067796,0.7246376811594203,21,50,0.704225352112676,0.44047483416676547,1.0,0.6231126224796206,0.7630061772974799
吉岡まほろばクリニック（黒川郡,〒981-3632 宮城県黒川郡大和町吉岡１丁目５−４ まほろば,宮城県/黒川郡/大和町/吉岡,140.88846,38.44323,2,2,2,4,0.5,0.5,4,4,0.5,0.17244919717907164,0.5,0.19540819952984526,0.15299626288419976
吉成台内科胃腸科（吉成台一,〒989-3206 宮城県仙台市青葉区吉成台１丁目２−５,宮城県/仙台市/青葉区/吉成台/一丁目/２番,140.82338,38.29359,1,2,2,3,0.6666666666666666,0.5384615384615384,2,4,0.6666666666666666,0.14853965336720493,0.5,0.22561130974923502,0.19607320034693984
名取中央クリニック（名取市,〒981-1224 宮城県名取市増田柳田８,宮城県/名取市/増田/柳田/８番地,140.89357,38.17182,1,0,0,1,0.0,0.45454545454545453,1,0,0.0,0.07426982668360246,0.5,0.08813588020484282,0.0
名取熊野堂病院（名取市,〒981-1241 宮城県名取市高舘熊野堂岩口下６８−１,宮城県/名取市/高舘熊野堂/岩口下/６８番地,140.84999,38.19729,1,4,4,5,0.8,0.6,1,4,0.8,0.19198471691217187,0.8,0.4245292578432458,0.47977828727409055
告示・その他公的病院（市外,,,,,0,1,1,1,1.0,0.5454545454545454,0,2,1.0,0.07426982668360246,0.5,0.26995406202302463,0.25931668595980684
告示・その他公的診療所（市外,,,,,0,2,2,2,1.0,0.5833333333333334,0,3,1.0,0.1177148902285694,0.5,0.28350803726031715,0.27864793163044477
告示・その他公立病院（市外,,,,,1,0,0,1,0.0,0.45454545454545453,3,0,0.0,0.07426982668360246,0.5,0.08813588020484282,0.0
告示・その他国立病院（市外,,,,,1,0,0,1,0.0,0.45454545454545453,3,0,0.0,0.07426982668360246,0.5,0.08813588020484282,0.0
告示・その他私的病院（市外,,,,,1,1,1,2,0.5,0.5,2,2,0.5,0.1177148902285694,0.5,0.1862858150380949,0.13998553705471467
告示・その他私的診療所（市外,,,,,0,4,4,4,1.0,0.6428571428571429,0,6,1.0,0.17244919717907164,0.5,0.3025510566727024,0.3058078813962288
国立宮城病院（山元町,〒989-2202 宮城県亘理郡山元町高瀬合戦原１００,宮城県/亘理郡/山元町/高瀬/合戦原/１００番地,140.88867,37.94374,0,2,2,2,1.0,0.5833333333333334,0,3,1.0,0.1177148902285694,0.5,0.28350803726031715,0.27864793163044477
国見台病院（国見一,〒981-0943 宮城県仙台市青葉区国見１丁目１５−２２,宮城県/仙台市/青葉区/国見/一丁目/１５番,140.84541,38.27758,23,47,43,70,0.6515151515151515,0.631578947368421,35,45,0.5625,0.4567406527135962,1.0,0.550273200027339,0.6591195502909439
土橋内科医院（八幡二,〒980-0871 宮城県仙台市青葉区八幡２丁目１１−８,宮城県/仙台市/青葉区/八幡/二丁目/１１番,140.85161,38.27215,3,7,7,10,0.7,0.6,3,9,0.75,0.2569313867399664,1.0,0.5356437955799889,0.6382544825572551
坂総合病院（塩釜市,〒985-0024 宮城県塩竈市錦町１６−５,宮城県/塩竈市/錦町/１６番,141.01547,38.30676,246,266,263,512,0.5166994106090373,0.5163776493256262,427,411,0.4904534606205251,0.6686375108736697,1.0,0.5584895402732737,0.6708380379690607
堀田修クリニック（六丁の目南町,〒984-0013 宮城県仙台市若林区六丁の目南町２−３９,宮城県/仙台市/若林区/六丁の目南町/２番,140.93672,38.25008,8,7,7,15,0.4666666666666667,0.48,11,10,0.47619047619047616,0.29707930673440985,1.0,0.4177565943082953,0.4701188316275675
堀田内科小児科医院（立町,〒980-0822 宮城県仙台市青葉区立町１２−３,宮城県/仙台市/青葉区/立町/１２番,140.86583,38.26291,0,1,1,1,1.0,0.5454545454545454,0,0,0.0,0.07426982668360246,0.5,0.10328739535635799,0.021609723829983926
塩沢消化器科内科医院（燕沢二,〒983-0823 宮城県仙台市宮城野区燕沢２丁目１５−３０ 尚潤会塩沢消化器内科,宮城県/仙台市/宮城野区/燕沢/二丁目/１５番,140.91652,38.28437,0,3,3,3,1.0,0.6153846153846154,0,5,1.0,0.14853965336720493,0.5,0.2939873781253034,0.2935940053232775
塩釜市立病院（塩釜市,〒985-0054 宮城県塩竈市香津町７−１,宮城県/塩竈市/香津町/７番,141.01474,38.31105,11,11,11,22,0.5,0.5,15,17,0.53125,0.3359641624688921,1.0,0.45573805415629737,0.5242895762539139
多賀城腎泌尿器クリニック（多賀城市,〒985-0842 宮城県多賀城市桜木１丁目１−２０,宮城県/多賀城市/桜木/一丁目/１番,141.01114,38.28923,2,0,0,2,0.0,0.4166666666666667,3,0,0.0,0.1177148902285694,0.5,0.08906359281587269,0.0013231424789846085
大はしこどもクリニック（沖野三,〒984-0831 宮城県仙台市若林区沖野３丁目１２−３３,宮城県/仙台市/若林区/沖野/三丁目/１２番,140.91292,38.22489,3,4,4,7,0.5714285714285714,0.5294117647058824,3,3,0.5,0.22280948005080736,0.8,0.3339256652684506,0.350555658780074
大和町たかはし整形外科ＣＬ（大和町一,〒984-0042 宮城県仙台市若林区大和町１丁目４−１３ 大和町たかはし整形外科クリニック,宮城県/仙台市/若林区/大和町/一丁目/４番,140.90947,38.24891,2,4,4,6,0.6666666666666666,0.5625,2,6,0.75,0.20850176350057656,0.8,0.40560047026682045,0.4527812597245337
大山内科胃腸科医院（燕沢三,〒983-0823 宮城県仙台市宮城野区燕沢３丁目１９−１,宮城県/仙台市/宮城野区/燕沢/三丁目/１９番,140.92249,38.28762,2,4,4,6,0.6666666666666666,0.5625,2,6,0.75,0.20850176350057656,0.8,0.40560047026682045,0.4527812597245337
大山医院（西中田五,〒981-1105 宮城県仙台市太白区西中田５丁目２７−６,宮城県/仙台市/太白区/西中田/五丁目/２７番,140.87788,38.19441,2,3,3,5,0.6,0.5333333333333333,3,4,0.5714285714285714,0.19198471691217187,0.8,0.3457990991130871,0.3674900461156218
大崎市民病院（大崎市古川,〒989-6183 宮城県大崎市古川穂波３丁目８−１,宮城県/大崎市/古川穂波/三丁目/８番,140.94403,38.56553,16,16,16,32,0.5,0.5,34,30,0.46875,0.3746462769685358,1.0,0.447798758989512,0.5129662218406228
大泉記念病院（白石市,〒989-0731 宮城県白石市福岡深谷一本松５−１,宮城県/白石市/福岡深谷/一本松/５番地,140.64392,38.03905,1,1,1,2,0.5,0.5,1,3,0.75,0.1177148902285694,0.5,0.22795248170476157,0.1994122775871704
大竹整形外科医院（小松島四,〒981-0905 宮城県仙台市青葉区小松島４丁目１４−１０,宮城県/仙台市/青葉区/小松島/四丁目/１４番,140.88852,38.28714,1,2,2,3,0.6666666666666666,0.5384615384615384,1,2,0.6666666666666666,0.14853965336720493,0.5,0.22561130974923502,0.19607320034693984
大腸肛門科仙台桃太郎クリニック（明石南六,〒981-3101 宮城県仙台市泉区明石南６丁目13−３,宮城県/仙台市/泉区/明石南/六丁目/１３番,140.88246,38.34749,0,3,3,3,1.0,0.6153846153846154,0,4,1.0,0.14853965336720493,0.5,0.2939873781253034,0.2935940053232775
太白クリニック（富沢西四丁目,〒982-0037 宮城県仙台市太白区富沢西４丁目１９−２,宮城県/仙台市/太白区/富沢西四丁目,140.85916,38.21174,0,2,2,2,1.0,0.5833333333333334,0,4,1.0,0.1177148902285694,0.5,0.28350803726031715,0.27864793163044477
奥口内科クリニック（中央二,〒980-0021 宮城県仙台市青葉区中央２丁目１０−１２ 仙台マルセンビル ２Ｆ,宮城県/仙台市/青葉区/中央/二丁目/１０番,140.87605,38.26255,0,3,3,3,1.0,0.6153846153846154,0,6,1.0,0.14853965336720493,0.5,0.2939873781253034,0.2935940053232775
安田クリニック（寺岡一,〒981-3204 宮城県仙台市泉区寺岡１丁目１−７,宮城県/仙台市/泉区/寺岡/一丁目/１番,140.83795,38.33555,0,1,1,1,1.0,0.5454545454545454,0,1,1.0,0.07426982668360246,0.5,0.26995406202302463,0.25931668595980684
安田病院（小田原二,〒983-0803 宮城県仙台市宮城野区小田原２丁目２−４０,宮城県/仙台市/宮城野区/小田原/二丁目/２番,140.89523,38.26424,5,29,29,34,0.8529411764705882,0.7727272727272727,6,19,0.76,0.3809509606796482,1.0,0.6378927444689736,0.7840862046854636
宍戸クリニック（柳生七,〒981-1106 宮城県仙台市太白区柳生７丁目２−９,宮城県/仙台市/太白区/柳生/七丁目/２番,140.86824,38.19685,1,1,1,2,0.5,0.5,1,1,0.5,0.1177148902285694,0.5,0.1862858150380949,0.13998553705471467
宏人会中央クリニック（榴岡二,〒983-0852 宮城県仙台市宮城野区榴岡２丁目１,宮城県/仙台市/宮城野区/榴岡/二丁目/１番地,140.88419,38.26107,3,13,12,16,0.8,0.68,5,17,0.7727272727272727,0.303575156795328,1.0,0.5854341431742002,0.7092675561773026
宏人会木町病院（木町通一,〒980-0801 宮城県仙台市青葉区木町通１丁目７−１３ 宏人会木町病院,宮城県/仙台市/青葉区/木町通/一丁目/７番,140.86401,38.27075,24,13,13,37,0.35135135135135137,0.3829787234042553,51,24,0.32,0.3897626668715639,1.0,0.3642471300919397,0.39380139852318136
宏人会長町クリニック（八本松二,〒982-0001 宮城県仙台市太白区八本松２丁目８−２ 宏人会長町クリニック,宮城県/仙台市/太白区/八本松/二丁目/８番,140.89476,38.22725,0,3,3,3,1.0,0.6153846153846154,0,3,1.0,0.14853965336720493,0.5,0.2939873781253034,0.2935940053232775
宗像靖彦クリニック,〒989-3125 宮城県仙台市青葉区下愛子観音堂 1番1 字,宮城県/仙台市/青葉区/下愛子/観音堂/１番地,140.76225,38.2684,1,1,1,2,0.5,0.5,1,2,0.6666666666666666,0.1177148902285694,0.5,0.21406359281587264,0.17960336407635175
定禅寺フローレンスクリニック（国分町二,〒980-0803 宮城県仙台市青葉区国分町２丁目１３−２１ エイチプラス定禅寺通り 6階,宮城県/仙台市/青葉区/国分町/二丁目/１３番,140.86734,38.26477,1,2,2,3,0.6666666666666666,0.5384615384615384,1,2,0.6666666666666666,0.14853965336720493,0.5,0.22561130974923502,0.19607320034693984
宮城中央病院（上杉一,〒980-0011 宮城県仙台市青葉区上杉１丁目９−１７,宮城県/仙台市/青葉区/上杉/一丁目/９番,140.87158,38.27127,22,35,34,57,0.6071428571428571,0.5909090909090909,45,65,0.5909090909090909,0.43507123322396185,1.0,0.5389631383473813,0.6429886678702819
宮城共立医院（上愛子字上遠野原,〒989-3124 宮城県仙台市青葉区上愛子上遠野原９−７６,宮城県/仙台市/青葉区/上愛子/上遠野原/９番地,140.72473,38.27399,4,2,2,6,0.3333333333333333,0.4375,5,4,0.4444444444444444,0.20850176350057656,0.8,0.2907856554520056,0.2890275747017667
宮城県立がんセンター（名取市,〒981-1239 宮城県名取市愛島塩手野田山４７−１,宮城県/名取市/愛島塩手/野田山/４７番地,140.85968,38.16749,104,50,48,154,0.3157894736842105,0.3271604938271605,226,105,0.31722054380664655,0.5403964985080477,1.0,0.3949258453806183,0.4375566638030866
宮林こどもクリニック（岩切字今市東,〒983-0821 宮城県仙台市宮城野区岩切今市東１８−２,宮城県/仙台市/宮城野区/岩切/今市東/１８番地,140.94154,38.30028,2,1,1,3,0.3333333333333333,0.46153846153846156,3,1,0.25,0.14853965336720493,0.5,0.14334635248427774,0.07874348185978365
宮田医院（四郎丸字吹上,〒981-1101 宮城県仙台市太白区四郎丸吹上７１−４,宮城県/仙台市/太白区/四郎丸/吹上/７１番地,140.91512,38.19267,18,19,19,37,0.5135135135135135,0.5106382978723404,23,33,0.5892857142857143,0.3897626668715639,1.0,0.4965622263432062,0.5825147159660035
宮町整形外科クリニック（宮町四,〒980-0004 宮城県仙台市青葉区宮町４丁目６,宮城県/仙台市/青葉区/宮町/四丁目/６番,140.88408,38.27565,0,2,2,2,1.0,0.5833333333333334,0,4,1.0,0.1177148902285694,0.5,0.28350803726031715,0.27864793163044477
宮町通りクリニック（宮町一,〒980-0004 宮城県仙台市青葉区宮町１丁目１−４８,宮城県/仙台市/青葉区/宮町/一丁目/１番,140.88297,38.26718,4,2,2,6,0.3333333333333333,0.4375,4,4,0.5,0.20850176350057656,0.8,0.30560047026682047,0.31015708244664
富沢あおき内科クリニック（富沢一丁目,〒982-0032 宮城県仙台市太白区富沢１丁目１２−２９,宮城県/仙台市/太白区/富沢/一丁目/１２番,140.86681,38.21884,1,1,1,2,0.5,0.5,1,2,0.6666666666666666,0.1177148902285694,0.5,0.21406359281587264,0.17960336407635175
富谷中央病院（泉ヶ丘クリニック）（富谷町,〒981-3328 宮城県富谷市上桜木２丁目１−６,宮城県/富谷市/上桜木/二丁目/１番,140.87955,38.36369,24,32,31,56,0.5636363636363636,0.5538461538461539,45,50,0.5263157894736842,0.4332077304165309,1.0,0.5044565579121231,0.5937739414177602
富谷佐藤病院（富谷町,〒981-3302 宮城県富谷市三ノ関坂ノ下１１６−１,宮城県/富谷市/三ノ関/坂ノ下/１１６番地,140.89401,38.40929,1,2,2,3,0.6666666666666666,0.5384615384615384,2,2,0.5,0.14853965336720493,0.5,0.19783353197145723,0.15645537332530268
富谷医院（富谷町,〒981-3304 宮城県富谷市ひより台１丁目４５−１,宮城県/富谷市/ひより台/一丁目/４５番,140.88463,38.4009,1,2,2,3,0.6666666666666666,0.5384615384615384,1,4,0.8,0.14853965336720493,0.5,0.24783353197145727,0.22776746196424963
寺岡よつばクリニック（寺岡五,〒9813240 宮城県仙台市泉区寺岡５丁目1−２５,,0.0,0.0,0,1,1,1,1.0,0.5454545454545454,0,2,1.0,0.07426982668360246,0.5,0.26995406202302463,0.25931668595980684
寺沢小児科（中山二,〒981-0952 宮城県仙台市青葉区中山２丁目２６−２０,宮城県/仙台市/青葉区/中山/二丁目/２６番,140.84335,38.28771,1,1,1,2,0.5,0.5,1,1,0.5,0.1177148902285694,0.5,0.1862858150380949,0.13998553705471467
将監耳鼻咽喉科医院（将監十,〒981-3132 宮城県仙台市泉区将監１０丁目１２−１−２,宮城県/仙台市/泉区/将監/十丁目/１２番,140.87129,38.33607,3,3,3,6,0.5,0.5,3,4,0.5714285714285714,0.20850176350057656,0.8,0.34131475598110617,0.3610942886173163
小倉整形外科（上杉一,〒980-0011 宮城県仙台市青葉区上杉１丁目６−１０ 勾当台ビル 2F EARTH BLUE仙台,宮城県/仙台市/青葉区/上杉/一丁目/６番,140.86995,38.27062,1,1,1,2,0.5,0.5,1,0,0.0,0.1177148902285694,0.5,0.10295248170476157,0.021132055989803177
小島病院（岩沼市,〒989-2433 宮城県岩沼市桜１丁目２−２５,宮城県/岩沼市/桜/一丁目/２番,140.86873,38.10459,1,3,2,4,0.6666666666666666,0.5384615384615384,1,0,0.0,0.17244919717907164,0.5,0.11848512260676836,0.043285357285819975
小松クリニック（泉中央一,〒981-3133 宮城県仙台市泉区泉中央１丁目３８−１７,宮城県/仙台市/泉区/泉中央/一丁目/３８番,140.87582,38.32417,1,1,1,2,0.5,0.5,1,1,0.5,0.1177148902285694,0.5,0.1862858150380949,0.13998553705471467
